url,marque,id_variante,designation,reference,descriptif,atribute,attribute_value,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/glass-ionomer-express-dental-excellence.html,,35805,GLASS IONOMER EXPRESS (Dental excellence),,Ciment verre ionomère radio-opaque à l'eau pour obturation avec une adhésion chimique à l'émail et à la dentine.Avantages : • Se mélange facilement et permet d'obtenir une pâte homodène pour un rendu esthétique supérieur. Il est utilisé pour :• Restauration des dents fragilisées.• Restauration de dents de lait (en particulier de la classe I).• Restauration des défauts et des érosions de l'émail cervical ou des racines  y compris les cavités de classe V.• Restauration des cavités causées par des lésions carieuses.• Restauration des cavités de classe III et des petites cavités de classe I.• Scellement prolongé des fissures.Caractéristiques techniques  :• Conditionnement de vente : Le kit contient : 1 poudre de 15 g + 1 liquide• Plusieurs teintes disponible : Existe en teinte A1  A2 et A3.,teinte,A2,28.9,28.9,1,,28.9,
https://www.megadental.fr/glass-ionomer-express-dental-excellence.html,,35805,GLASS IONOMER EXPRESS (Dental excellence),,Ciment verre ionomère radio-opaque à l'eau pour obturation avec une adhésion chimique à l'émail et à la dentine.Avantages : • Se mélange facilement et permet d'obtenir une pâte homodène pour un rendu esthétique supérieur. Il est utilisé pour :• Restauration des dents fragilisées.• Restauration de dents de lait (en particulier de la classe I).• Restauration des défauts et des érosions de l'émail cervical ou des racines  y compris les cavités de classe V.• Restauration des cavités causées par des lésions carieuses.• Restauration des cavités de classe III et des petites cavités de classe I.• Scellement prolongé des fissures.Caractéristiques techniques  :• Conditionnement de vente : Le kit contient : 1 poudre de 15 g + 1 liquide• Plusieurs teintes disponible : Existe en teinte A1  A2 et A3.,teinte,A3,28.9,28.9,1,,28.9,
https://www.megadental.fr/glass-ionomer-express-dental-excellence.html,,35805,GLASS IONOMER EXPRESS (Dental excellence),,Ciment verre ionomère radio-opaque à l'eau pour obturation avec une adhésion chimique à l'émail et à la dentine.Avantages : • Se mélange facilement et permet d'obtenir une pâte homodène pour un rendu esthétique supérieur. Il est utilisé pour :• Restauration des dents fragilisées.• Restauration de dents de lait (en particulier de la classe I).• Restauration des défauts et des érosions de l'émail cervical ou des racines  y compris les cavités de classe V.• Restauration des cavités causées par des lésions carieuses.• Restauration des cavités de classe III et des petites cavités de classe I.• Scellement prolongé des fissures.Caractéristiques techniques  :• Conditionnement de vente : Le kit contient : 1 poudre de 15 g + 1 liquide• Plusieurs teintes disponible : Existe en teinte A1  A2 et A3.,teinte,"Express Fill Kit (A1, A2, A3)",99,99,1,,99,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,B2,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,C2,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,A2,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,C1,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,C4,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,A1,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,C3,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,A3,54.59,54.59,1,,54.59,
https://www.megadental.fr/signum-dentine-seringue-kulzer.html,,37380,SIGNUM DENTINE SERINGUE (KULZER),,Matériau composite non radio-opaque  exclusivement réservé aux réalisations sur armature métallique.Recouvrement cosmétique partiel ou total sur armatures métalliques de couronnes et bridges.Couronnes Jacket antérieures ou postérieures.Recouvrement cosmétiques sur travaux combinés (Couronnes télescopes/coniques et travaux sur attachements).Pour les superstructures implantaires.Pour caractériser des dents prothétiques,teinte,A3.5,54.59,54.59,1,,54.59,
https://www.megadental.fr/super-bond-c-b-sun-medical.html,,37512,SUPER BOND C & B (SUN MEDICAL),,Résine de collage.Prise auto totale ; très bien tolérée sur dent vivante.Super Bond est un adhésif amélo-dentinaire et un ciment.Collage très puissant sur tous les métaux.Résine à caractère amortisseur qui absorbe les chocs lors de la mastication.Le catalyseur TBB est unique et polymérise parfaitement sur la dentine humide.  Avantages :• La prise lente élimine pratiquement toute sensibilité postopératoire.• Colle à toutes les céramiques. Caractéristiques techniques :• Conditionnement de vente : Le coffret contient : 1 seringue de catalyseur TBB+ 1 flacon de Monomère+ 2 pots de poudre Polymère (teintes Clear translucide et Radio-opaque blanche)+ 1 bloc de mélange en céramique avec thermomètre+ 1 flacon Activateur Rouge+ 1 flacon Activateur Vert+ AccessoiresLe Starter Kit contient :1 flacon Monomer 10 ml+ 1 seringue Catalyseur V 0 3 ml+ 1 poudre Clear+ Translucide 3 g+ 1 activateur Vert 5 ml+ 1 activateur Rouge 5 ml+ 1 godet de mélange céramique+ 1 cuillère de mesure+ 1 manche courbe+ 10 pinceaux larges+ 10 pinceaux petits• Plusieurs teinte disponible ,teinte,Opaque ivoire,49.9,49.9,1,,49.9,
https://www.megadental.fr/super-bond-c-b-sun-medical.html,,37512,SUPER BOND C & B (SUN MEDICAL),,Résine de collage.Prise auto totale ; très bien tolérée sur dent vivante.Super Bond est un adhésif amélo-dentinaire et un ciment.Collage très puissant sur tous les métaux.Résine à caractère amortisseur qui absorbe les chocs lors de la mastication.Le catalyseur TBB est unique et polymérise parfaitement sur la dentine humide.  Avantages :• La prise lente élimine pratiquement toute sensibilité postopératoire.• Colle à toutes les céramiques. Caractéristiques techniques :• Conditionnement de vente : Le coffret contient : 1 seringue de catalyseur TBB+ 1 flacon de Monomère+ 2 pots de poudre Polymère (teintes Clear translucide et Radio-opaque blanche)+ 1 bloc de mélange en céramique avec thermomètre+ 1 flacon Activateur Rouge+ 1 flacon Activateur Vert+ AccessoiresLe Starter Kit contient :1 flacon Monomer 10 ml+ 1 seringue Catalyseur V 0 3 ml+ 1 poudre Clear+ Translucide 3 g+ 1 activateur Vert 5 ml+ 1 activateur Rouge 5 ml+ 1 godet de mélange céramique+ 1 cuillère de mesure+ 1 manche courbe+ 10 pinceaux larges+ 10 pinceaux petits• Plusieurs teinte disponible ,teinte,Rose,49.9,49.9,1,,49.9,
https://www.megadental.fr/signum-enamel-seringue-kulzer.html,,37381,SIGNUM ENAMEL SERINGUE  (KULZER),,,modele,EM,54.6,54.6,1,,54.6,
https://www.megadental.fr/signum-enamel-seringue-kulzer.html,,37381,SIGNUM ENAMEL SERINGUE  (KULZER),,,modele,EL,54.6,54.6,1,,54.6,
https://www.megadental.fr/super-bond-sun-medical.html,,37513,SUPER-BOND (SUN MEDICAL),,,type_produit,La seringue,188.95,239,1,,188.95,
https://www.megadental.fr/signum-metal-bond-kulzer.html,,37382,SIGNUM METAL BOND (KULZER),,,modele,La recharge I,169,169,1,,169,
https://www.megadental.fr/signum-metal-bond-kulzer.html,,37382,SIGNUM METAL BOND (KULZER),,,modele,La recharge II,99.9,99.9,1,,99.9,
https://www.megadental.fr/variolink-esthetic-dc-1-x-5g-ivoclar-vivadent.html,,37780,VarioLink Esthetic DC 1 x 5g (Ivoclar Vivadent),,Variolink Esthetic est un composite dentaire de scellement. Pâtes à base de glycérine hydrosolubles qui font preuve d'une exceptionnelle stabilité de teinte possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Elles permettent de simuler l'effet de teinte des restaurations en céramique (facettes  inlays  onlays  couronnes et bridges).Avantages :• Concept de teinte Effect optimisé et précis• Fluorescence naturelle similaire à celle de la dent naturelle• Élimination des excès aisée• Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité)• Radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondairesCaractéristiques techniques :• Conditionnement de vente : 1 seringue de 5g + 10 embouts d'application• Teintes : light +  light  neutral  warm  warm +• DM Classe IIA• Organisme notifié : 0123• Fabricant : Ivoclar Vivadent,teinte,Light,84.7,118.5,1,2,98.9,84.7
https://www.megadental.fr/variolink-esthetic-dc-1-x-5g-ivoclar-vivadent.html,,37780,VarioLink Esthetic DC 1 x 5g (Ivoclar Vivadent),,Variolink Esthetic est un composite dentaire de scellement. Pâtes à base de glycérine hydrosolubles qui font preuve d'une exceptionnelle stabilité de teinte possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Elles permettent de simuler l'effet de teinte des restaurations en céramique (facettes  inlays  onlays  couronnes et bridges).Avantages :• Concept de teinte Effect optimisé et précis• Fluorescence naturelle similaire à celle de la dent naturelle• Élimination des excès aisée• Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité)• Radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondairesCaractéristiques techniques :• Conditionnement de vente : 1 seringue de 5g + 10 embouts d'application• Teintes : light +  light  neutral  warm  warm +• DM Classe IIA• Organisme notifié : 0123• Fabricant : Ivoclar Vivadent,teinte,Warm +,84.7,118.5,1,2,98.9,84.7
https://www.megadental.fr/variolink-esthetic-dc-1-x-5g-ivoclar-vivadent.html,,37780,VarioLink Esthetic DC 1 x 5g (Ivoclar Vivadent),,Variolink Esthetic est un composite dentaire de scellement. Pâtes à base de glycérine hydrosolubles qui font preuve d'une exceptionnelle stabilité de teinte possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Elles permettent de simuler l'effet de teinte des restaurations en céramique (facettes  inlays  onlays  couronnes et bridges).Avantages :• Concept de teinte Effect optimisé et précis• Fluorescence naturelle similaire à celle de la dent naturelle• Élimination des excès aisée• Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité)• Radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondairesCaractéristiques techniques :• Conditionnement de vente : 1 seringue de 5g + 10 embouts d'application• Teintes : light +  light  neutral  warm  warm +• DM Classe IIA• Organisme notifié : 0123• Fabricant : Ivoclar Vivadent,teinte,Warm,84.7,118.5,1,2,98.9,84.7
https://www.megadental.fr/variolink-esthetic-dc-1-x-5g-ivoclar-vivadent.html,,37780,VarioLink Esthetic DC 1 x 5g (Ivoclar Vivadent),,Variolink Esthetic est un composite dentaire de scellement. Pâtes à base de glycérine hydrosolubles qui font preuve d'une exceptionnelle stabilité de teinte possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Elles permettent de simuler l'effet de teinte des restaurations en céramique (facettes  inlays  onlays  couronnes et bridges).Avantages :• Concept de teinte Effect optimisé et précis• Fluorescence naturelle similaire à celle de la dent naturelle• Élimination des excès aisée• Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité)• Radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondairesCaractéristiques techniques :• Conditionnement de vente : 1 seringue de 5g + 10 embouts d'application• Teintes : light +  light  neutral  warm  warm +• DM Classe IIA• Organisme notifié : 0123• Fabricant : Ivoclar Vivadent,teinte,Light +,84.7,118.5,1,2,98.9,84.7
https://www.megadental.fr/variolink-esthetic-dc-1-x-5g-ivoclar-vivadent.html,,37780,VarioLink Esthetic DC 1 x 5g (Ivoclar Vivadent),,Variolink Esthetic est un composite dentaire de scellement. Pâtes à base de glycérine hydrosolubles qui font preuve d'une exceptionnelle stabilité de teinte possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Elles permettent de simuler l'effet de teinte des restaurations en céramique (facettes  inlays  onlays  couronnes et bridges).Avantages :• Concept de teinte Effect optimisé et précis• Fluorescence naturelle similaire à celle de la dent naturelle• Élimination des excès aisée• Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité)• Radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondairesCaractéristiques techniques :• Conditionnement de vente : 1 seringue de 5g + 10 embouts d'application• Teintes : light +  light  neutral  warm  warm +• DM Classe IIA• Organisme notifié : 0123• Fabricant : Ivoclar Vivadent,teinte,Neutral,84.7,118.5,1,2,98.9,84.7
https://www.megadental.fr/variolink-esthetic-dc-1-x-9g-ivoclar-vivadent.html,,37781,VARIOLINK ESTHETIC DC 1 x 9g - (IVOCLAR VIVADENT),,Variolink DC (seringue auto mélangeante) : Collage vitrocéramique   de céramique renforcée au disilicate de lithium et de restaurations en composite (inlays  onlays   couronnes partielles  couronnes bridges) . Variolink Esthetic DC (polymérisation dual) contient : 1 seringue auto mélangeante de 9g + 15 embouts de mélange . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié 0123 Fabricant : Ivoclar vivadent ,teinte,Light,202.2,208.8,1,,202.2,
https://www.megadental.fr/variolink-esthetic-dc-1-x-9g-ivoclar-vivadent.html,,37781,VARIOLINK ESTHETIC DC 1 x 9g - (IVOCLAR VIVADENT),,Variolink DC (seringue auto mélangeante) : Collage vitrocéramique   de céramique renforcée au disilicate de lithium et de restaurations en composite (inlays  onlays   couronnes partielles  couronnes bridges) . Variolink Esthetic DC (polymérisation dual) contient : 1 seringue auto mélangeante de 9g + 15 embouts de mélange . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié 0123 Fabricant : Ivoclar vivadent ,teinte,Warm,202.2,208.8,1,,202.2,
https://www.megadental.fr/variolink-esthetic-dc-1-x-9g-ivoclar-vivadent.html,,37781,VARIOLINK ESTHETIC DC 1 x 9g - (IVOCLAR VIVADENT),,Variolink DC (seringue auto mélangeante) : Collage vitrocéramique   de céramique renforcée au disilicate de lithium et de restaurations en composite (inlays  onlays   couronnes partielles  couronnes bridges) . Variolink Esthetic DC (polymérisation dual) contient : 1 seringue auto mélangeante de 9g + 15 embouts de mélange . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié 0123 Fabricant : Ivoclar vivadent ,teinte,Neutral,202.2,208.8,1,,202.2,
https://www.megadental.fr/variolink-esthetic-lc-1-x-2g-ivoclar-vivadent.html,,37782,VARIOLINK ESTHETIC LC 1 x 2g - (IVOCLAR VIVADENT),,VARIOLINK ESTHETIC LC : Collage de vitrocéramique renforcée au disilicate de lithium et derestaurations en composite (inlays  onlays et facettes) . Utiliser Variolink Esthetic LC uniquement pour les restaurations à faible épaisseur (<2mm) ayant une translucidité suffisante ( ex : IPS e.max HT) Le réassort variolink esthetic LC : 1 seringue de 2g + 5 embouts d'application . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié : 0123Fabricant : Ivoclar Vivadent ,teinte,Light,47.5,49.9,1,2,49.9,47.5
https://www.megadental.fr/variolink-esthetic-lc-1-x-2g-ivoclar-vivadent.html,,37782,VARIOLINK ESTHETIC LC 1 x 2g - (IVOCLAR VIVADENT),,VARIOLINK ESTHETIC LC : Collage de vitrocéramique renforcée au disilicate de lithium et derestaurations en composite (inlays  onlays et facettes) . Utiliser Variolink Esthetic LC uniquement pour les restaurations à faible épaisseur (<2mm) ayant une translucidité suffisante ( ex : IPS e.max HT) Le réassort variolink esthetic LC : 1 seringue de 2g + 5 embouts d'application . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié : 0123Fabricant : Ivoclar Vivadent ,teinte,Warm,47.5,49.9,1,2,49.9,47.5
https://www.megadental.fr/variolink-esthetic-lc-1-x-2g-ivoclar-vivadent.html,,37782,VARIOLINK ESTHETIC LC 1 x 2g - (IVOCLAR VIVADENT),,VARIOLINK ESTHETIC LC : Collage de vitrocéramique renforcée au disilicate de lithium et derestaurations en composite (inlays  onlays et facettes) . Utiliser Variolink Esthetic LC uniquement pour les restaurations à faible épaisseur (<2mm) ayant une translucidité suffisante ( ex : IPS e.max HT) Le réassort variolink esthetic LC : 1 seringue de 2g + 5 embouts d'application . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié : 0123Fabricant : Ivoclar Vivadent ,teinte,Neutral,47.5,49.9,1,2,49.9,47.5
https://www.megadental.fr/variolink-esthetic-lc-1-x-2g-ivoclar-vivadent.html,,37782,VARIOLINK ESTHETIC LC 1 x 2g - (IVOCLAR VIVADENT),,VARIOLINK ESTHETIC LC : Collage de vitrocéramique renforcée au disilicate de lithium et derestaurations en composite (inlays  onlays et facettes) . Utiliser Variolink Esthetic LC uniquement pour les restaurations à faible épaisseur (<2mm) ayant une translucidité suffisante ( ex : IPS e.max HT) Le réassort variolink esthetic LC : 1 seringue de 2g + 5 embouts d'application . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié : 0123Fabricant : Ivoclar Vivadent ,teinte,Warm +,47.5,49.9,1,2,49.9,47.5
https://www.megadental.fr/variolink-esthetic-lc-1-x-2g-ivoclar-vivadent.html,,37782,VARIOLINK ESTHETIC LC 1 x 2g - (IVOCLAR VIVADENT),,VARIOLINK ESTHETIC LC : Collage de vitrocéramique renforcée au disilicate de lithium et derestaurations en composite (inlays  onlays et facettes) . Utiliser Variolink Esthetic LC uniquement pour les restaurations à faible épaisseur (<2mm) ayant une translucidité suffisante ( ex : IPS e.max HT) Le réassort variolink esthetic LC : 1 seringue de 2g + 5 embouts d'application . Avantages : Variolink Esthetic fait preuve d'une exceptionnelle stabilité de teinte . Ceci est rendu possible grâce à la présence de l'initiateur photo-réactif breveté Ivocerin  totalement exempt de co-initiateurs à base d'amines. Concept de teinte Effect optimisé et précis. Fluorescence naturelle similaire à celle de la dent naturelle . Élimination des excès aisée . Viscosité flexible et adaptée selon la situation (combinaison idéale entre fluidité et stabilité) . un radiodiagnostic efficace : une radio-opacité élevée qui permet une détection fiable des excès de matériau et des caries secondaires . DM Classe IIA Organisme notifié : 0123Fabricant : Ivoclar Vivadent ,teinte,Light +,47.5,49.9,1,2,49.9,47.5
https://www.megadental.fr/variolink-esth-dc-refill-vivdaent.html,,37784,VARIOLINK ESTH DC REFILL (VIVDAENT),,,modele,Neutral,456,456,1,,456,
https://www.megadental.fr/variolink-esth-dc-refill-vivdaent.html,,37784,VARIOLINK ESTH DC REFILL (VIVDAENT),,,modele,Warm,456,456,1,,456,
https://www.megadental.fr/variolink-esth-dc-refill-vivdaent.html,,37784,VARIOLINK ESTH DC REFILL (VIVDAENT),,,modele,Light,456,456,1,,456,
https://www.megadental.fr/ciment-polycarbox-hoffmann.html,,34740,CIMENT POLYCARBOX (HOFFMANN),,,couleur,Jaune clair,63.9,63.9,1,,63.9,
https://www.megadental.fr/ciment-polycarbox-hoffmann.html,,34740,CIMENT POLYCARBOX (HOFFMANN),,,couleur,Jaune - Blanche,63.9,63.9,1,,63.9,
https://www.megadental.fr/dycal-dentsply.html,,35169,DYCAL (DENTSPLY),,,conditionnement_vente,Coffret,34,36.45,1,2,36.45,34
https://www.megadental.fr/3m-ketac-bond.html,,36185,3M KETAC BOND,,,conditionnement_vente,Liquide 12ml,23.15,25.4,1,,23.15,
https://www.megadental.fr/3m-ketac-bond.html,,36185,3M KETAC BOND,,,conditionnement_vente,La poudre de 10g (jaune),43.9,48.85,1,,43.9,
https://www.megadental.fr/3m-ketac-bond.html,,36185,3M KETAC BOND,,,conditionnement_vente,Boîte Double : 2x10g poudre + 12ml liquide (jaune),97.8,97.8,1,,97.8,
https://www.megadental.fr/3m-ketac-bond.html,,36185,3M KETAC BOND,,,conditionnement_vente,REASSORT : 50 capsules (jaune),192.6,192.6,1,,192.6,
https://www.megadental.fr/life-kerr-kerr.html,,36292,LIFE KERR (KERR),,Hydroxide de calcium pour fond de cavité.Radio-opaque.Résiste aux acides de mordançage.Coiffage pulpaire direct et indirect.Protège la pulpe contre les chocs thermiques.Favorise la formation d’une dentine secondaire et la conservation de la vitalité de la pulpe.Dispositif médical de classe IIA.Utilisation : se référer à la notice.Le coffret contient :1 tube de 12 g de pâte + 1 tube de 12 g de catalyseur+ 1 bloc de mélange.,prise,normal,23.5,25,1,2,25,23.5
https://www.megadental.fr/life-kerr-kerr.html,,36292,LIFE KERR (KERR),,Hydroxide de calcium pour fond de cavité.Radio-opaque.Résiste aux acides de mordançage.Coiffage pulpaire direct et indirect.Protège la pulpe contre les chocs thermiques.Favorise la formation d’une dentine secondaire et la conservation de la vitalité de la pulpe.Dispositif médical de classe IIA.Utilisation : se référer à la notice.Le coffret contient :1 tube de 12 g de pâte + 1 tube de 12 g de catalyseur+ 1 bloc de mélange.,prise,rapide,23.5,25,1,2,25,23.5
https://www.megadental.fr/3m-vitrebond-plus.html,,37839,3M VITREBOND PLUS,,,conditionnement_vente,Boîte Double,264.95,310.05,1,,264.95,
https://www.megadental.fr/3m-vitrebond-plus.html,,37839,3M VITREBOND PLUS,,,conditionnement_vente,Boîte Standard,158.95,187.5,1,,158.95,
https://www.megadental.fr/ultra-blend-plus-ultradent.html,,37761,ULTRA-BLEND PLUS (ULTRADENT),,"Ultra-Blend plus est un fond de cavité photo-polymérisable radio-opaque
contenant de l’hydroxyde de calcium dans une matrice de diméthacrylate
d’uréthane.Le fond de cavité
Ultra-Bend plus se pose en couche fine avant le composite ou l’amalgame  ou
encore comme coiffage pulpaire en présence d’une pulpite réversible.Conditionnement en
seringue pour application précise.Non hydrosoluble.
Photo-polymérisable.De 3 à 5 MPa de
force d’adhésion à la dentine sèche (sans adhésif).Résines
biocompatibles et hydroxyde de calcium.Recharges4 seringues de 1 2
ml (1 64 g).",teinte,Dentine,83,83,1,,83,
