url,marque,id_variante,designation,reference,descriptif,atribute1,attribute_1_value,atribute2,attribute_2_value,atribute3,attribute_3_value,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/curettes-alveolaires-hemingway-dental-excellence.html,Dental excellence,34971,CURETTES ALVÉOLAIRES HEMINGWAY (Dental excellence),6548-191,, , , , , , ,27.9,28.9,1,2,28.9,27.9
https://www.megadental.fr/curettes-alveolaires-hemingway-dental-excellence.html,Dental excellence,34971,CURETTES ALVÉOLAIRES HEMINGWAY (Dental excellence),6548-191,, , , , , , ,27.9,28.9,1,2,28.9,27.9
https://www.megadental.fr/curettes-alveolaires-hemingway-dental-excellence.html,Dental excellence,34971,CURETTES ALVÉOLAIRES HEMINGWAY (Dental excellence),6548-191,, , , , , , ,27.9,28.9,1,2,28.9,27.9
https://www.megadental.fr/decolleur-releveur-nichrominox-878-1314.html,nichrominox,40476,Decolleur Releveur (NICHROMINOX),3536-090,Spéciale résection apicale: maintient la lèvre et le lambeau.Cet écarteur maintient la lèvre et le lambeau dans le cadre de résection apicales ou toute autre chirurgie du secteur antérieur., , , , , , ,91.05,91.05,,,,
https://www.megadental.fr/biopsie-punch-steriles-kai-medical.html,KAI MEDICAL,34428,BIOPSIE PUNCH STERILES - (KAI MEDICAL),0769-173,, , , , , , ,49.5,49.5,1,,49.5,
https://www.megadental.fr/biopsie-punch-steriles-kai-medical.html,KAI MEDICAL,34428,BIOPSIE PUNCH STERILES - (KAI MEDICAL),0769-173,, , , , , , ,49.5,49.5,1,,49.5,
https://www.megadental.fr/biopsie-punch-steriles-kai-medical.html,KAI MEDICAL,34428,BIOPSIE PUNCH STERILES - (KAI MEDICAL),0769-173,, , , , , , ,49.5,49.5,1,,49.5,
https://www.megadental.fr/biopsie-punch-steriles-kai-medical.html,KAI MEDICAL,34428,BIOPSIE PUNCH STERILES - (KAI MEDICAL),0769-173,, , , , , , ,49.5,49.5,1,,49.5,
https://www.megadental.fr/biopsie-punch-steriles-kai-medical.html,KAI MEDICAL,34428,BIOPSIE PUNCH STERILES - (KAI MEDICAL),0769-173,, , , , , , ,49.5,49.5,1,,49.5,
https://www.megadental.fr/biopsie-punch-steriles-kai-medical.html,KAI MEDICAL,34428,BIOPSIE PUNCH STERILES - (KAI MEDICAL),0769-173,, , , , , , ,49.5,49.5,1,,49.5,
https://www.megadental.fr/compacteurs-d-os-asa-dental.html,ASA DENTAL,34844,COMPACTEURS D'OS - (ASA DENTAL),3037-013,Permet de compacter et tasser les matériaux de comblements osseux dans les sites receveurs (alvéoles sinus  autours des implants).Compacteur n°1 et n°2, , , , , , ,69.1,69.1,1,,69.1,
https://www.megadental.fr/compacteurs-d-os-asa-dental.html,ASA DENTAL,34844,COMPACTEURS D'OS - (ASA DENTAL),3037-013,Permet de compacter et tasser les matériaux de comblements osseux dans les sites receveurs (alvéoles sinus  autours des implants).Compacteur n°1 et n°2, , , , , , ,69.1,69.1,1,,69.1,
https://www.megadental.fr/retracteur-de-misch-ace.html,ACE,37226,RETRACTEUR DE MISCH (ACE),3641-016,, , , , , , ,145,145,1,,145,
https://www.megadental.fr/retracteur-de-misch-ace.html,ACE,37226,RETRACTEUR DE MISCH (ACE),3641-016,, , , , , , ,145,145,1,,145,
https://www.megadental.fr/curette-goldman-fox-hu-friedy-600-6565.html,hu-friedy,39491,Curette Goldman-Fox (HU-FRIEDY),8787-822,"Spécialement conçu
pour la surface proximale des dents postérieures.Poignée à double extrémité. ", , , , , , ,51.45,51.45,,,,
https://www.megadental.fr/curette-elevateur-de-molt-2-4-sybron-896-1533.html,sybron,39151,Curette Élévateur De Molt 2-4 (SYBRON),3755-018,La curette chirurgicale 2/4 Molt avec des extrémités de travail de 3 6 mm et 7 mm.Indications:• Le curetage• L'élimination des kystes • le débridement des alvéoles dentaires , , , , , , ,74.62,74.62,,,,
https://www.megadental.fr/instruments-pour-greffe-ace.html,ACE,36062,INSTRUMENTS POUR GREFFE - (ACE),3640-016,Jauge de profondeur . A utiliser pour des implants auto-forants de diamètre 3 3 mm   3 75 mm et 4 mm . Peut également servir pour l'élévation de sinus . Marquage à 8   10  13   15   18 mm . Titane . DM Classe I Fabricant : Ace surgical supply CO.  INC, , , , , , ,49.4,49.4,1,,49.4,
https://www.megadental.fr/instruments-pour-greffe-ace.html,ACE,36062,INSTRUMENTS POUR GREFFE - (ACE),3640-016,Jauge de profondeur . A utiliser pour des implants auto-forants de diamètre 3 3 mm   3 75 mm et 4 mm . Peut également servir pour l'élévation de sinus . Marquage à 8   10  13   15   18 mm . Titane . DM Classe I Fabricant : Ace surgical supply CO.  INC, , , , , , ,81.9,81.9,1,,81.9,
https://www.megadental.fr/instruments-pour-greffe-ace.html,ACE,36062,INSTRUMENTS POUR GREFFE - (ACE),3640-016,Jauge de profondeur . A utiliser pour des implants auto-forants de diamètre 3 3 mm   3 75 mm et 4 mm . Peut également servir pour l'élévation de sinus . Marquage à 8   10  13   15   18 mm . Titane . DM Classe I Fabricant : Ace surgical supply CO.  INC, , , , , , ,42.9,42.9,1,,42.9,
https://www.megadental.fr/instruments-pour-greffe-ace.html,ACE,36062,INSTRUMENTS POUR GREFFE - (ACE),3640-016,Jauge de profondeur . A utiliser pour des implants auto-forants de diamètre 3 3 mm   3 75 mm et 4 mm . Peut également servir pour l'élévation de sinus . Marquage à 8   10  13   15   18 mm . Titane . DM Classe I Fabricant : Ace surgical supply CO.  INC, , , , , , ,135,135,1,,135,
https://www.megadental.fr/instruments-pour-greffe-ace.html,ACE,36062,INSTRUMENTS POUR GREFFE - (ACE),3640-016,Jauge de profondeur . A utiliser pour des implants auto-forants de diamètre 3 3 mm   3 75 mm et 4 mm . Peut également servir pour l'élévation de sinus . Marquage à 8   10  13   15   18 mm . Titane . DM Classe I Fabricant : Ace surgical supply CO.  INC, , , , , , ,135,135,1,,135,
https://www.megadental.fr/instruments-pour-greffe-ace.html,ACE,36062,INSTRUMENTS POUR GREFFE - (ACE),3640-016,Jauge de profondeur . A utiliser pour des implants auto-forants de diamètre 3 3 mm   3 75 mm et 4 mm . Peut également servir pour l'élévation de sinus . Marquage à 8   10  13   15   18 mm . Titane . DM Classe I Fabricant : Ace surgical supply CO.  INC, , , , , , ,135,135,1,,135,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,7.9,7.9,1,,7.9,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,19.5,19.5,1,,19.5,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,13.9,13.9,1,,13.9,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,8.4,8.4,1,,8.4,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,9.5,9.5,1,,9.5,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,10.5,10.5,1,,10.5,
https://www.megadental.fr/cupule-prodont.html,PRODONT HOLLIGER,34966,CUPULE (PRODONT),0241-172,, , , , , , ,13.5,13.5,1,,13.5,
https://www.megadental.fr/broyeur-a-os-894-1398.html,ace,5717,BROYEUR A OS,3510-016,Simple à utiliser  ce broyeur permet d'obtenir un os broyé de qualité.Insérer un fagment d'os dans le broyeur  utiliser le pilon pour broyer l'os.Il est possible d'utiliser un maillet pour obtenir un os plus réduit.Acier inoxdable  stérilisable.Surface de broyage : 20 mm, , , , , , ,335,335,,,,
https://www.megadental.fr/kit-de-burins-pour-expansion-de-crete-894-1381.html,ace,5713,KIT DE BURINS POUR EXPANSION DE CRÊTE,3503-016,Kit de 4 burins pour crête.1 burin 4 mm + 1 burin 9 5 mm + 1 trousse + 1 clé pour burin (peut être utilisée avec un tournevis à 6 pans de 1 25 mm). , , , , , , ,295,295,,,,
https://www.megadental.fr/kit-d-expansion-de-crete-894-1388.html,ace,5712,KIT D 'EXPANSION DE CRÊTE,3500-016,• Découvrir une façon sûre  contrôlable d’élargir une crête fine qui sera capablede recevoir un implant jusqu’à 4 5 mm sans compromettre l’os cortical.• Les dilatateurs en pivotant lentement  avec des diamètres croissants  élargissentdoucement l’os  sans risque  à la profondeur exacte et à la bonne direction del’implant final. Après le passage de chaque dilatateur  attendre 30-60 secondes avantde le retirer. Ce temps est nécessaire pour que l’os atteigne sa limite élastique.• Le marquage au laser donne des informations précises de guidagesur l’implant à placer au niveau de la crête élargie.1 extenseur osseux de 2 5 mm + Extenseur osseux de 3 1 mm+ Extenseur osseux de 3 6 mm + Extenseur osseux de 4 3 mm+ Adaptateur contre-angle + Clé universelle + Extenseur+ Bocal en titane carré+ Trousse autoclavable. , , , , , , ,652.9,652.9,,,,
https://www.megadental.fr/lime-parodontale-sugarman-fs34s---hu-friedy-600-6633.html,hu-friedy,21867,LIME PARODONTALE SUGARMAN FS3/4S         HU-FRIEDY,8855-822,, , , , , , ,118.04,118.04,,,,
https://www.megadental.fr/lames-de-scie-018mm-px-201-12---coltene-878-8708.html,coltene,22240,"LAMES DE SCIE 0,18MM PX-201 (12)           COLTENE",0920-090,, , , , , , ,35.9,35.9,,,,
https://www.megadental.fr/maillet-et-cupule-881-8659.html,hu-friedy,1152,MAILLET ET CUPULE,0871-003,Maillet recouvert de facettes en nylon. Les facettes de rechange peuvent être stérélisées en autoclave ou en chemiclave. Dispositif médical de classe I (maillet et facette). Utilisation se référer à la notice., , , , , , ,199,239,,,,
https://www.megadental.fr/racleurs-parodontaux-hu-friedy.html,HU-FRIEDY,37155,RACLEURS PARODONTAUX (HU-FRIEDY),4784-013,, , , , , , ,107.85,107.85,1,,107.85,
https://www.megadental.fr/racleurs-parodontaux-hu-friedy.html,HU-FRIEDY,37155,RACLEURS PARODONTAUX (HU-FRIEDY),4784-013,, , , , , , ,107.85,107.85,1,,107.85,
https://www.megadental.fr/racleurs-parodontaux-hu-friedy.html,HU-FRIEDY,37155,RACLEURS PARODONTAUX (HU-FRIEDY),4784-013,, , , , , , ,107.85,107.85,1,,107.85,
https://www.megadental.fr/rape-a-os-hu-friedy.html,HU-FRIEDY,37162,RAPE A OS (HU-FRIEDY),8889-822,, , , , , , ,78.75,125.1,1,4,105,78.75
https://www.megadental.fr/rape-a-os-hu-friedy.html,HU-FRIEDY,37162,RAPE A OS (HU-FRIEDY),8889-822,, , , , , , ,78.75,125.1,1,4,105,78.75
https://www.megadental.fr/rape-a-os-hu-friedy.html,HU-FRIEDY,37162,RAPE A OS (HU-FRIEDY),8889-822,, , , , , , ,78.75,125.1,1,4,105,78.75
https://www.megadental.fr/rape-a-os-hu-friedy.html,HU-FRIEDY,37162,RAPE A OS (HU-FRIEDY),8889-822,, , , , , , ,78.75,125.1,1,4,105,78.75
https://www.megadental.fr/rapes-a-os-xl-style.html,PRODONT HOLLIGER,37161,RÂPES A OS (XL STYLE),7648-173,, , , , , , ,85,85,1,,85,
https://www.megadental.fr/rapes-a-os-xl-style.html,PRODONT HOLLIGER,37161,RÂPES A OS (XL STYLE),7648-173,, , , , , , ,85,85,1,,85,
https://www.megadental.fr/maillets-chirurgicaux-asa-dental.html,ASA DENTAL,36404,MAILLETS CHIRURGICAUX - (ASA DENTAL),1648-008,A utiliser avec les expanseurs   dilatateurs osseux et ostéotomes à sinus en implantologie .DM Classe I Fabricant : Asa dental, , , , , , ,53.55,53.55,1,,53.55,
https://www.megadental.fr/maillets-chirurgicaux-asa-dental.html,ASA DENTAL,36404,MAILLETS CHIRURGICAUX - (ASA DENTAL),1648-008,A utiliser avec les expanseurs   dilatateurs osseux et ostéotomes à sinus en implantologie .DM Classe I Fabricant : Asa dental, , , , , , ,53.55,53.55,1,,53.55,
https://www.megadental.fr/cupules-jiffy-ultradent.html,ULTRADENT ,34969,CUPULES JIFFY (ULTRADENT),1703-013,Polissoirs Jiffy et brossettes de polissage ULTRADENT.Les polissoirs Jiffy sont des cupules  disques et pointes siliconés abrasifs pré-imprégnés de particules de carbure de silice et d'oxyde d'alumine. Ils sont disponibles en différentes granulométries et formes pour la finition et le lustrage de composites. Avec mandrin pour contre-angle.Pour le contourage  la finition et le lustrage.Sans latex. Autoclavables. Polissage avec des brossettes imprégnées  des cupules et des pointes. Pour le polissage de composites  les brossettes tournent à une vitesse de 5 000 à 10 000 tr/mn sous forte pression.L'intégrité des instruments est maintenue grâce à un nombre limité de cycles d'auto-clavage.Chaque brossette contient des milliers de particules abrasives imprégnées de carbure de silice/ Accès et polissage des sillons occlusaux en composite ou céramique.Cupule JIFFY recharge (jaune) gros grain x20,couleur,Vert,grain,Gros, , ,82,82,1,,82,
https://www.megadental.fr/cupules-jiffy-ultradent.html,ULTRADENT ,34969,CUPULES JIFFY (ULTRADENT),1703-013,Polissoirs Jiffy et brossettes de polissage ULTRADENT.Les polissoirs Jiffy sont des cupules  disques et pointes siliconés abrasifs pré-imprégnés de particules de carbure de silice et d'oxyde d'alumine. Ils sont disponibles en différentes granulométries et formes pour la finition et le lustrage de composites. Avec mandrin pour contre-angle.Pour le contourage  la finition et le lustrage.Sans latex. Autoclavables. Polissage avec des brossettes imprégnées  des cupules et des pointes. Pour le polissage de composites  les brossettes tournent à une vitesse de 5 000 à 10 000 tr/mn sous forte pression.L'intégrité des instruments est maintenue grâce à un nombre limité de cycles d'auto-clavage.Chaque brossette contient des milliers de particules abrasives imprégnées de carbure de silice/ Accès et polissage des sillons occlusaux en composite ou céramique.Cupule JIFFY recharge (jaune) gros grain x20,couleur,Jaune,grain,Moyen, , ,82,82,1,,82,
https://www.megadental.fr/cupules-jiffy-ultradent.html,ULTRADENT ,34969,CUPULES JIFFY (ULTRADENT),1703-013,Polissoirs Jiffy et brossettes de polissage ULTRADENT.Les polissoirs Jiffy sont des cupules  disques et pointes siliconés abrasifs pré-imprégnés de particules de carbure de silice et d'oxyde d'alumine. Ils sont disponibles en différentes granulométries et formes pour la finition et le lustrage de composites. Avec mandrin pour contre-angle.Pour le contourage  la finition et le lustrage.Sans latex. Autoclavables. Polissage avec des brossettes imprégnées  des cupules et des pointes. Pour le polissage de composites  les brossettes tournent à une vitesse de 5 000 à 10 000 tr/mn sous forte pression.L'intégrité des instruments est maintenue grâce à un nombre limité de cycles d'auto-clavage.Chaque brossette contient des milliers de particules abrasives imprégnées de carbure de silice/ Accès et polissage des sillons occlusaux en composite ou céramique.Cupule JIFFY recharge (jaune) gros grain x20,couleur,Blanc,grain,Fin, , ,82,82,1,,82,
https://www.megadental.fr/maillets-892-3945.html,prodont-holliger,9494,MAILLETS,5167-014, Maillet en inox recouvert de facettes en nylon , , , , , , ,134,134,,,,
https://www.megadental.fr/maillet-et-cupule-891-0499.html,hu-friedy,4220,MAILLET ET CUPULE,2611-013,Maillet recouvert de facettes en nylon. Les facettes de rechange peuvent être stérilisées en autoclave ou en chemiclave., , , , , , ,31.5,37,,,,
https://www.megadental.fr/rape-a-os-ace.html,Not Found,37163,RAPE A OS (ACE),Not Found,, , , , , , ,338.9,338.9,1,,338.9,
https://www.megadental.fr/precelles-chirurgicales-hu-friedy.html,HU-FRIEDY,37040,PRÉCELLES CHIRURGICALES (HU-FRIEDY),0743-008,Précelle chirurgicale dentelée en Perma-Sharp.Précelle chirurgicale anatomique gaufrée en Perma-Sharp.Précelle chirurgicale 4 x 5., , , , , , ,95.7,95.7,1,,95.7,
https://www.megadental.fr/precelles-chirurgicales-hu-friedy.html,HU-FRIEDY,37040,PRÉCELLES CHIRURGICALES (HU-FRIEDY),0743-008,Précelle chirurgicale dentelée en Perma-Sharp.Précelle chirurgicale anatomique gaufrée en Perma-Sharp.Précelle chirurgicale 4 x 5., , , , , , ,270.85,270.85,1,,270.85,
https://www.megadental.fr/precelles-chirurgicales-hu-friedy.html,HU-FRIEDY,37040,PRÉCELLES CHIRURGICALES (HU-FRIEDY),0743-008,Précelle chirurgicale dentelée en Perma-Sharp.Précelle chirurgicale anatomique gaufrée en Perma-Sharp.Précelle chirurgicale 4 x 5., , , , , , ,156.3,156.3,1,,156.3,
https://www.megadental.fr/bone-scrapers-894-1473.html,ace,6104,BONE SCRAPERS,3695-016,RÀ¢pe À  os avec collecteur  en acier inoxydable  stérilisable.- Economique- Longévité - Réutilisable - Limite les désagréments post-opératoires, , , , , , ,156.4,156.4,,,,
https://www.megadental.fr/precelles-prodont-holliger.html,PRODONT HOLLIGER,37043,PRÉCELLES (PRODONT HOLLIGER),0768-173,Pour saisir et maintenir les lambeaux de tissus mous pendant la suture.En acier inoxydable., , , , , , ,23.9,23.9,1,,23.9,
https://www.megadental.fr/precelles-prodont-holliger.html,PRODONT HOLLIGER,37043,PRÉCELLES (PRODONT HOLLIGER),0768-173,Pour saisir et maintenir les lambeaux de tissus mous pendant la suture.En acier inoxydable., , , , , , ,26.9,26.9,1,,26.9,
https://www.megadental.fr/precelles-prodont-holliger.html,PRODONT HOLLIGER,37043,PRÉCELLES (PRODONT HOLLIGER),0768-173,Pour saisir et maintenir les lambeaux de tissus mous pendant la suture.En acier inoxydable., , , , , , ,23.9,23.9,1,,23.9,
https://www.megadental.fr/precelle-chirurgicale-asa-dental.html,ASA DENTAL,37048,PRECELLE CHIRURGICALE (ASA-DENTAL),0422-173,,dimension_taille,13 cm,modele,0635-1, , ,15.35,15.35,1,,15.35,
https://www.megadental.fr/precelle-chirurgicale-asa-dental.html,ASA DENTAL,37048,PRECELLE CHIRURGICALE (ASA-DENTAL),0422-173,,dimension_taille,20.5 cm,modele,0635-5, , ,17.4,17.4,1,,17.4,
https://www.megadental.fr/precelle-chirurgicale-asa-dental.html,ASA DENTAL,37048,PRECELLE CHIRURGICALE (ASA-DENTAL),0422-173,,dimension_taille,15 cm,modele,0635-3, , ,16.4,16.4,1,,16.4,
https://www.megadental.fr/precelle-chirurgicale-asa-dental.html,ASA DENTAL,37048,PRECELLE CHIRURGICALE (ASA-DENTAL),0422-173,,dimension_taille,18 cm,modele,0635-4, , ,18.45,18.45,1,,18.45,
https://www.megadental.fr/precelle-chirurgicale-asa-dental.html,ASA DENTAL,37048,PRECELLE CHIRURGICALE (ASA-DENTAL),0422-173,,dimension_taille,14 cm,modele,0635-2, , ,15.35,15.35,1,,15.35,
https://www.megadental.fr/precelle-chirurgicale-micro-adson-asa.html,ASA DENTAL,37051,PRECELLE CHIRURGICALE MICRO ADSON (ASA),7732-173,,dimension_taille,15 cm,modele,0624-2, , ,27.7,27.7,1,,27.7,
https://www.megadental.fr/precelle-chirurgicale-micro-adson-asa.html,ASA DENTAL,37051,PRECELLE CHIRURGICALE MICRO ADSON (ASA),7732-173,,dimension_taille,12 cm,modele,0624-1, , ,27.7,27.7,1,,27.7,
https://www.megadental.fr/precelle-semken-taylor-asa.html,ASA DENTAL,37052,PRECELLE SEMKEN TAYLOR (ASA),7735-173,,modele,0631-1,type_de_precelles,Précelles Droite, , ,14.3,14.3,1,,14.3,
https://www.megadental.fr/precelle-semken-taylor-asa.html,ASA DENTAL,37052,PRECELLE SEMKEN TAYLOR (ASA),7735-173,,modele,0630-1,type_de_precelles,Précelles Droite, , ,14.3,14.3,1,,14.3,
https://www.megadental.fr/precelle-semken-taylor-asa.html,ASA DENTAL,37052,PRECELLE SEMKEN TAYLOR (ASA),7735-173,,modele,0631-2,type_de_precelles,Courbé, , ,14.3,14.3,1,,14.3,
https://www.megadental.fr/precelle-semken-taylor-asa.html,ASA DENTAL,37052,PRECELLE SEMKEN TAYLOR (ASA),7735-173,,modele,0630-2,type_de_precelles,Courbé, , ,14.3,14.3,1,,14.3,
https://www.megadental.fr/precelle-chirurgicale-hu-friedy.html,HU-FRIEDY,37049,PRECELLE CHIRURGICALE (HU-FRIEDY),3374-014,, , , , , , ,156.3,156.3,1,,156.3,
https://www.megadental.fr/precelle-chirurgicale-hu-friedy.html,HU-FRIEDY,37049,PRECELLE CHIRURGICALE (HU-FRIEDY),3374-014,, , , , , , ,627.8,627.8,1,,627.8,
https://www.megadental.fr/precelles-adson-prodont-holliger.html,PRODONT HOLLIGER,37046,PRÉCELLES ADSON (PRODONT HOLLIGER),5928-013,, , , , , , ,18.2,18.2,1,,18.2,
https://www.megadental.fr/precelles-adson-prodont-holliger.html,PRODONT HOLLIGER,37046,PRÉCELLES ADSON (PRODONT HOLLIGER),5928-013,, , , , , , ,18.2,18.2,1,,18.2,
https://www.megadental.fr/precelle-chirurgicale-very-fine-points-asa-dental.html,ASA DENTAL,39048,Precelle Chirurgicale Very Fine Points (ASA-DENTAL),7742-173,, , , , , , ,14.3,14.3,1,,14.3,
https://www.megadental.fr/precelle-chirurgicale-very-fine-points-asa-dental.html,ASA DENTAL,39048,Precelle Chirurgicale Very Fine Points (ASA-DENTAL),7742-173,, , , , , , ,14.3,14.3,1,,14.3,
https://www.megadental.fr/butees-osteotomes-prodont-holliger.html,PRODONT HOLLIGER,34591,BUTÉES OSTEOTOMES (PRODONT HOLLIGER),7789-173,,taille,2 mm,modele,200.00, , ,10.9,10.9,1,,10.9,
https://www.megadental.fr/butees-osteotomes-prodont-holliger.html,PRODONT HOLLIGER,34591,BUTÉES OSTEOTOMES (PRODONT HOLLIGER),7789-173,,taille,"2,7 mm",modele,200.11, , ,10.9,10.9,1,,10.9,
https://www.megadental.fr/butees-osteotomes-prodont-holliger.html,PRODONT HOLLIGER,34591,BUTÉES OSTEOTOMES (PRODONT HOLLIGER),7789-173,,taille,"3,2 mm",modele,200.12, , ,10.9,10.9,1,,10.9,
https://www.megadental.fr/butees-osteotomes-prodont-holliger.html,PRODONT HOLLIGER,34591,BUTÉES OSTEOTOMES (PRODONT HOLLIGER),7789-173,,taille,"3,7 mm",modele,200.13, , ,10.9,10.9,1,,10.9,
https://www.megadental.fr/butees-osteotomes-prodont-holliger.html,PRODONT HOLLIGER,34591,BUTÉES OSTEOTOMES (PRODONT HOLLIGER),7789-173,,taille,"4,2 mm",modele,200.14, , ,10.9,10.9,1,,10.9,
https://www.megadental.fr/butees-osteotomes-prodont-holliger.html,PRODONT HOLLIGER,34591,BUTÉES OSTEOTOMES (PRODONT HOLLIGER),7789-173,,taille,5 mm,modele,200.15, , ,10.9,10.9,1,,10.9,
https://www.megadental.fr/precelles-chirurgicales-950-7405.html,hu-friedy,16425,PRÉCELLES CHIRURGICALES,9627-172,Précelle chirurgicale anatomique gaufrée en Perma-Sharp.Précelle chirurgicale dentelée en Perma-Sharp.Précelle chirurgicale anatomique gaufréeen Perma-Sharp.Précelle chirurgicale 4x5.Dispositif médical de classe I.Utilisation se référer à la notice., , , , , , ,183.3,183.3,,,,
https://www.megadental.fr/precelle-a-souder-droite---4510-00-prodont-878-7530.html,prodont-holliger,22723,PRECELLE A SOUDER DROITE           4510-00 PRODONT,9752-090,, , , , , , ,25.5,25.5,,,,
https://www.megadental.fr/precelle-a-souder-coudee---4513-00-prodont-878-7532.html,prodont-holliger,22261,PRECELLE A SOUDER COUDEE           4513-00 PRODONT,9754-090,, , , , , , ,49.9,49.9,,,,
https://www.megadental.fr/osteomes-droits-coniques-convexes-prodont-holliger.html,PRODONT HOLLIGER,36674,OSTEOMES DROITS CONIQUES CONVEXES (PRODONT HOLLIGER),6143-014,, , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteomes-droits-coniques-convexes-prodont-holliger.html,PRODONT HOLLIGER,36674,OSTEOMES DROITS CONIQUES CONVEXES (PRODONT HOLLIGER),6143-014,, , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteomes-droits-coniques-convexes-prodont-holliger.html,PRODONT HOLLIGER,36674,OSTEOMES DROITS CONIQUES CONVEXES (PRODONT HOLLIGER),6143-014,, , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteomes-droits-coniques-convexes-prodont-holliger.html,PRODONT HOLLIGER,36674,OSTEOMES DROITS CONIQUES CONVEXES (PRODONT HOLLIGER),6143-014,, , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteomes-droits-coniques-convexes-prodont-holliger.html,PRODONT HOLLIGER,36674,OSTEOMES DROITS CONIQUES CONVEXES (PRODONT HOLLIGER),6143-014,, , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteotomes-angules-convexes-prodont-holliger.html,PRODONT HOLLIGER,36676,OSTEOTOMES ANGULES CONVEXES - (PRODONT HOLLIGER),0534-173,Les ostétomes angulés sont utilisés sur les zones buccales postérieures. Les figures convexes compactent l’os et préparent le site implantaire. Ces instruments servent à réaliser l’expansion osseuse dans les zones difficiles d’accès. En inox.Le kit contient : 1 ostéotome de chaque modèle (2 7 mm ; 3 2 mm ; 3 7 mm ; 4 2 mm ; 5 mm), , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteotomes-angules-convexes-prodont-holliger.html,PRODONT HOLLIGER,36676,OSTEOTOMES ANGULES CONVEXES - (PRODONT HOLLIGER),0534-173,Les ostétomes angulés sont utilisés sur les zones buccales postérieures. Les figures convexes compactent l’os et préparent le site implantaire. Ces instruments servent à réaliser l’expansion osseuse dans les zones difficiles d’accès. En inox.Le kit contient : 1 ostéotome de chaque modèle (2 7 mm ; 3 2 mm ; 3 7 mm ; 4 2 mm ; 5 mm), , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteotomes-angules-convexes-prodont-holliger.html,PRODONT HOLLIGER,36676,OSTEOTOMES ANGULES CONVEXES - (PRODONT HOLLIGER),0534-173,Les ostétomes angulés sont utilisés sur les zones buccales postérieures. Les figures convexes compactent l’os et préparent le site implantaire. Ces instruments servent à réaliser l’expansion osseuse dans les zones difficiles d’accès. En inox.Le kit contient : 1 ostéotome de chaque modèle (2 7 mm ; 3 2 mm ; 3 7 mm ; 4 2 mm ; 5 mm), , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteotomes-angules-convexes-prodont-holliger.html,PRODONT HOLLIGER,36676,OSTEOTOMES ANGULES CONVEXES - (PRODONT HOLLIGER),0534-173,Les ostétomes angulés sont utilisés sur les zones buccales postérieures. Les figures convexes compactent l’os et préparent le site implantaire. Ces instruments servent à réaliser l’expansion osseuse dans les zones difficiles d’accès. En inox.Le kit contient : 1 ostéotome de chaque modèle (2 7 mm ; 3 2 mm ; 3 7 mm ; 4 2 mm ; 5 mm), , , , , , ,68.9,68.9,1,,68.9,
https://www.megadental.fr/osteotomes-concaves-asa-dental.html,ASA DENTAL,36677,OSTEOTOMES CONCAVES - (ASA DENTAL),1641-008,Pour repousser la muqueuse sinusienne et réaliser simultanément un apport osseux par voie alvéolaire. Lorsque la hauteur osseuse est insuffisante dans les secteurs postérieures des maxillaires en implantologie . Ostéotomes concaves 16 5 cm0498-1B3 : Ø 3mm0498-1B33 : Ø 3 3mm 0498-1B4 : Ø 4mm0498-1B5 : Ø 5mmDM Classe I Fabricant : ASA DENTAL, , , , , , ,69,69,1,,69,
https://www.megadental.fr/osteotomes-concaves-asa-dental.html,ASA DENTAL,36677,OSTEOTOMES CONCAVES - (ASA DENTAL),1641-008,Pour repousser la muqueuse sinusienne et réaliser simultanément un apport osseux par voie alvéolaire. Lorsque la hauteur osseuse est insuffisante dans les secteurs postérieures des maxillaires en implantologie . Ostéotomes concaves 16 5 cm0498-1B3 : Ø 3mm0498-1B33 : Ø 3 3mm 0498-1B4 : Ø 4mm0498-1B5 : Ø 5mmDM Classe I Fabricant : ASA DENTAL, , , , , , ,69,69,1,,69,
